Sample ID,Ground Truth,Predicted Label,Results
1996,roasted_sweet_potato,roasted_sweet_potato,Correct
1997,oyster_omelet,oyster_omelet,Correct
1998,bawan,bawan,Correct
1999,stir-fried_loofah_with_clam,stir-fried_loofah_with_clam,Correct
2000,stir-fried_duck_meat_broth,fried-spanish_mackerel_thick_soup,Incorrect
2001,beef_noodles,beef_noodles,Correct
2002,kung-pao_chicken,kung-pao_chicken,Correct
2003,fried_rice_noodles,braised_napa_cabbage,Incorrect
2004,cold_noodles,cold_noodles,Correct
2005,sun_cake,sun_cake,Correct
2006,bitter_melon_with_salted_eggs,bitter_melon_with_salted_eggs,Correct
2007,braised_pork_over_rice,braised_pork_over_rice,Correct
2008,fried_rice_noodles,fried_rice_noodles,Correct
2009,oyster_fritter,oyster_fritter,Correct
2010,stinky_tofu,stinky_tofu,Correct
2011,yolk_pastry,yolk_pastry,Correct
2012,taiwanese_sausage_in_rice_bun,taiwanese_sausage_in_rice_bun,Correct
2013,tube-shaped_migao,tube-shaped_migao,Correct
2014,potsticker,potsticker,Correct
2015,sweet_and_sour_pork_ribs,sweet_and_sour_pork_ribs,Correct
2016,jelly_of_gravey_and_chicken_feet_skin,jelly_of_gravey_and_chicken_feet_skin,Correct
2017,turkey_rice,turkey_rice,Correct
2018,salty_fried_chicken_nuggets,luwei,Incorrect
2019,yolk_pastry,potsticker,Incorrect
2020,stir-fried_pork_intestine_with_ginger,luwei,Incorrect
2021,deep-fried_chicken_cutlets,deep-fried_chicken_cutlets,Correct
2022,hakka_stir-fried,hakka_stir-fried,Correct
2023,braised_napa_cabbage,braised_napa_cabbage,Correct
2024,meat_dumpling_in_chili_oil,meat_dumpling_in_chili_oil,Correct
2025,grilled_corn,grilled_corn,Correct
2026,peanut_brittle,peanut_brittle,Correct
2027,stir-fried_calamari_broth,meat_dumpling_in_chili_oil,Incorrect
2028,fried_instant_noodles,braised_napa_cabbage,Incorrect
2029,sliced_pork_bun,sliced_pork_bun,Correct
2030,oyster_fritter,oyster_fritter,Correct
2031,beef_soup,beef_soup,Correct
2032,shrimp_rice,tube-shaped_migao,Incorrect
2033,tangyuan,tangyuan,Correct
2034,fried-spanish_mackerel_thick_soup,fried-spanish_mackerel_thick_soup,Correct
2035,luwei,luwei,Correct
2036,xiaolongbao,xiaolongbao,Correct
2037,beef_soup,beef_soup,Correct
2038,stir_fried_clams_with_basil,stir_fried_clams_with_basil,Correct
2039,nougat,nougat,Correct
2040,coffin_toast,coffin_toast,Correct
2041,rice_dumpling,rice_dumpling,Correct
2042,roasted_sweet_potato,roasted_sweet_potato,Correct
2043,sugar_coated_sweet_potato,sugar_coated_sweet_potato,Correct
2044,grilled_taiwanese_sausage,grilled_taiwanese_sausage,Correct
2045,taro_ball,taro_ball,Correct
2046,steam-fried_bun,steam-fried_bun,Correct
2047,papaya_milk,papaya_milk,Correct
2048,beef_soup,beef_soup,Correct
2049,wheel_pie,wheel_pie,Correct
2050,nougat,nougat,Correct
2051,crab_migao,crab_migao,Correct
2052,scallion_pancake,egg_pancake_roll,Incorrect
2053,luwei,luwei,Correct
2054,grilled_taiwanese_sausage,grilled_taiwanese_sausage,Correct
2055,ginger_duck_stew,ginger_duck_stew,Correct
2056,shrimp_rice,shrimp_rice,Correct
2057,chicken_mushroom_soup,sesame_oil_chicken_soup,Incorrect
2058,turkey_rice,turkey_rice,Correct
2059,turnip_cake,turnip_cake,Correct
2060,scrambled_eggs_with_tomatoes,scrambled_eggs_with_tomatoes,Correct
2061,stir-fried_loofah_with_clam,stir-fried_loofah_with_clam,Correct
2062,turnip_cake,turnip_cake,Correct
2063,sun_cake,sun_cake,Correct
2064,bubble_tea,bubble_tea,Correct
2065,braised_napa_cabbage,stir-fried_calamari_broth,Incorrect
2066,hakka_stir-fried,hakka_stir-fried,Correct
2067,nougat,nougat,Correct
2068,hung_rui_chen_sandwich,hung_rui_chen_sandwich,Correct
2069,xiaolongbao,xiaolongbao,Correct
2070,luwei,luwei,Correct
2071,rice_with_soy-stewed_pork,rice_with_soy-stewed_pork,Correct
2072,salty_fried_chicken_nuggets,salty_fried_chicken_nuggets,Correct
2073,pig's_blood_soup,pig's_blood_soup,Correct
2074,deep_fried_pork_rib_and_radish_soup,deep_fried_pork_rib_and_radish_soup,Correct
2075,braised_napa_cabbage,braised_napa_cabbage,Correct
2076,crab_migao,crab_migao,Correct
2077,bawan,bawan,Correct
2078,nougat,nougat,Correct
2079,fish_head_casserole,fish_head_casserole,Correct
2080,sishen_soup,sishen_soup,Correct
2081,hot_sour_soup,hot_sour_soup,Correct
2082,sugar_coated_sweet_potato,sugar_coated_sweet_potato,Correct
2083,iron_egg,iron_egg,Correct
2084,pig's_blood_soup,pig's_blood_soup,Correct
2085,dried_shredded_squid,dried_shredded_squid,Correct
2086,three-cup_chicken,three-cup_chicken,Correct
2087,fried-spanish_mackerel_thick_soup,fried-spanish_mackerel_thick_soup,Correct
2088,rice_noodles_with_squid,rice_noodles_with_squid,Correct
2089,seafood_congee,seafood_congee,Correct
2090,deep-fried_chicken_cutlets,deep-fried_chicken_cutlets,Correct
2091,rice_with_soy-stewed_pork,rice_with_soy-stewed_pork,Correct
2092,sishen_soup,sishen_soup,Correct
2093,fried_instant_noodles,fried_instant_noodles,Correct
2094,mung_bean_smoothie_milk,mung_bean_smoothie_milk,Correct
2095,bitter_melon_with_salted_eggs,bitter_melon_with_salted_eggs,Correct
2096,kung-pao_chicken,kung-pao_chicken,Correct
2097,stir_fried_clams_with_basil,stir_fried_clams_with_basil,Correct
2098,bubble_tea,bubble_tea,Correct
2099,dried_shredded_squid,dried_shredded_squid,Correct
2100,mango_shaved_ice,mango_shaved_ice,Correct
2101,yolk_pastry,yolk_pastry,Correct
2102,stir-fried_calamari_broth,stir-fried_pork_intestine_with_ginger,Incorrect
2103,sugar_coated_sweet_potato,sugar_coated_sweet_potato,Correct
2104,scrambled_eggs_with_tomatoes,scrambled_eggs_with_tomatoes,Correct
2105,taiwanese_sausage_in_rice_bun,taiwanese_sausage_in_rice_bun,Correct
2106,braised_pork_over_rice,braised_pork_over_rice,Correct
2107,xiaolongbao,xiaolongbao,Correct
2108,mung_bean_smoothie_milk,mung_bean_smoothie_milk,Correct
2109,potsticker,potsticker,Correct
2110,hot_sour_soup,hot_sour_soup,Correct
2111,crab_migao,crab_migao,Correct
2112,sweet_potato_ball,sweet_potato_ball,Correct
2113,iron_egg,iron_egg,Correct
2114,coffin_toast,coffin_toast,Correct
2115,pig's_blood_soup,pig's_blood_soup,Correct
2116,sun_cake,sun_cake,Correct
2117,caozaiguo,caozaiguo,Correct
2118,nabeyaki_egg_noodles,nabeyaki_egg_noodles,Correct
2119,tanghulu,tanghulu,Correct
2120,scrambled_eggs_with_tomatoes,scrambled_eggs_with_tomatoes,Correct
2121,pig's_blood_soup,pig's_blood_soup,Correct
2122,scrambled_eggs_with_shrimp,scrambled_eggs_with_shrimp,Correct
2123,sliced_pork_bun,sliced_pork_bun,Correct
2124,scrambled_eggs_with_shrimp,scrambled_eggs_with_shrimp,Correct
2125,mutton_hot_pot,ginger_duck_stew,Incorrect
2126,mango_shaved_ice,mango_shaved_ice,Correct
2127,pineapple_cake,pineapple_cake,Correct
2128,night_market_steak,night_market_steak,Correct
2129,night_market_steak,night_market_steak,Correct
2130,egg_pancake_roll,egg_pancake_roll,Correct
2131,sliced_pork_bun,sliced_pork_bun,Correct
2132,hot_sour_soup,hot_sour_soup,Correct
2133,chinese_pickled_cucumber,chinese_pickled_cucumber,Correct
2134,crab_migao,crab_migao,Correct
2135,caozaiguo,caozaiguo,Correct
2136,caozaiguo,caozaiguo,Correct
2137,taiwanese_sausage_in_rice_bun,taiwanese_sausage_in_rice_bun,Correct
2138,caozaiguo,caozaiguo,Correct
2139,mung_bean_smoothie_milk,mung_bean_smoothie_milk,Correct
2140,beef_soup,beef_soup,Correct
2141,ginger_duck_stew,ginger_duck_stew,Correct
2142,shrimp_rice,shrimp_rice,Correct
2143,three-cup_chicken,three-cup_chicken,Correct
2144,taiwanese_sausage_in_rice_bun,taiwanese_sausage_in_rice_bun,Correct
2145,turnip_cake,turnip_cake,Correct
2146,pepper_pork_bun,pepper_pork_bun,Correct
2147,roasted_sweet_potato,roasted_sweet_potato,Correct
2148,ginger_duck_stew,ginger_duck_stew,Correct
2149,jerky,jerky,Correct
2150,sugar_coated_sweet_potato,sugar_coated_sweet_potato,Correct
2151,seafood_congee,seafood_congee,Correct
2152,steam-fried_bun,taiwanese_burrito,Incorrect
2153,bawan,bawan,Correct
2154,preserved_egg_tofu,preserved_egg_tofu,Correct
2155,chinese_pickled_cucumber,chinese_pickled_cucumber,Correct
2156,beef_noodles,beef_noodles,Correct
2157,wheel_pie,wheel_pie,Correct
2158,fried_eel_noodles,mutton_fried_noodles,Incorrect
2159,saute_spring_onion_with_beef,kung-pao_chicken,Incorrect
2160,hung_rui_chen_sandwich,hung_rui_chen_sandwich,Correct
2161,shrimp_rice,shrimp_rice,Correct
2162,mochi,tangyuan,Incorrect
2163,bubble_tea,bubble_tea,Correct
2164,sun_cake,sun_cake,Correct
2165,iron_egg,iron_egg,Correct
2166,spicy_duck_blood,spicy_duck_blood,Correct
2167,stinky_tofu,stinky_tofu,Correct
2168,taiwanese_pork_ball_soup,taiwanese_pork_ball_soup,Correct
2169,pork_intestines_fire_pot,pork_intestines_fire_pot,Correct
2170,mango_shaved_ice,mango_shaved_ice,Correct
2171,deep-fried_chicken_cutlets,deep-fried_chicken_cutlets,Correct
2172,sishen_soup,sishen_soup,Correct
2173,hakka_stir-fried,hakka_stir-fried,Correct
2174,fish_head_casserole,fish_head_casserole,Correct
2175,grilled_corn,grilled_corn,Correct
2176,hot_sour_soup,hot_sour_soup,Correct
2177,papaya_milk,papaya_milk,Correct
2178,milkfish_belly_congee,milkfish_belly_congee,Correct
2179,rice_dumpling,rice_dumpling,Correct
2180,sugar_coated_sweet_potato,sugar_coated_sweet_potato,Correct
2181,scrambled_eggs_with_shrimp,scrambled_eggs_with_shrimp,Correct
2182,stir-fried_pork_intestine_with_ginger,stir-fried_pork_intestine_with_ginger,Correct
2183,dried_shredded_squid,dried_shredded_squid,Correct
2184,sweet_and_sour_pork_ribs,sweet_and_sour_pork_ribs,Correct
2185,sweet_potato_ball,sweet_potato_ball,Correct
2186,sailfish_stick,sailfish_stick,Correct
2187,taiwanese_pork_ball_soup,taiwanese_pork_ball_soup,Correct
2188,milkfish_belly_congee,milkfish_belly_congee,Correct
2189,fried_rice_noodles,fried_rice_noodles,Correct
2190,salty_fried_chicken_nuggets,salty_fried_chicken_nuggets,Correct
2191,nougat,nougat,Correct
2192,deep_fried_pork_rib_and_radish_soup,deep_fried_pork_rib_and_radish_soup,Correct
2193,stir-fried_calamari_broth,stir-fried_calamari_broth,Correct
2194,sweet_and_sour_pork_ribs,sweet_and_sour_pork_ribs,Correct
2195,mutton_fried_noodles,mutton_fried_noodles,Correct
2196,pepper_pork_bun,pepper_pork_bun,Correct
2197,tanghulu,tanghulu,Correct
2198,dried_shredded_squid,dried_shredded_squid,Correct
2199,fried_eel_noodles,fried_eel_noodles,Correct
2200,grilled_taiwanese_sausage,grilled_taiwanese_sausage,Correct
2201,wheel_pie,wheel_pie,Correct
2202,pork_intestines_fire_pot,spicy_duck_blood,Incorrect
2203,rice_noodles_with_squid,rice_noodles_with_squid,Correct
2204,sishen_soup,sishen_soup,Correct
2205,tube-shaped_migao,tube-shaped_migao,Correct
2206,steam-fried_bun,taiwanese_pork_ball_soup,Incorrect
2207,salty_fried_chicken_nuggets,salty_fried_chicken_nuggets,Correct
2208,beef_noodles,beef_noodles,Correct
2209,coffin_toast,coffin_toast,Correct
2210,stir-fried_calamari_broth,stir-fried_calamari_broth,Correct
2211,turnip_cake,turnip_cake,Correct
2212,brown_sugar_cake,brown_sugar_cake,Correct
2213,sugar_coated_sweet_potato,peanut_brittle,Incorrect
2214,stir-fried_pork_intestine_with_ginger,stir-fried_pork_intestine_with_ginger,Correct
2215,xiaolongbao,xiaolongbao,Correct
2216,cold_noodles,cold_noodles,Correct
2217,egg_pancake_roll,egg_pancake_roll,Correct
2218,mango_shaved_ice,mango_shaved_ice,Correct
2219,coffin_toast,coffin_toast,Correct
2220,oyster_fritter,oyster_fritter,Correct
2221,mung_bean_smoothie_milk,mung_bean_smoothie_milk,Correct
2222,scrambled_eggs_with_shrimp,scrambled_eggs_with_shrimp,Correct
2223,brown_sugar_cake,brown_sugar_cake,Correct
2224,milkfish_belly_congee,milkfish_belly_congee,Correct
2225,peanut_brittle,peanut_brittle,Correct
2226,wheel_pie,wheel_pie,Correct
2227,taiwanese_pork_ball_soup,taiwanese_pork_ball_soup,Correct
2228,nougat,nougat,Correct
2229,night_market_steak,night_market_steak,Correct
2230,eight_treasure_shaved_ice,eight_treasure_shaved_ice,Correct
2231,braised_napa_cabbage,braised_napa_cabbage,Correct
2232,bitter_melon_with_salted_eggs,bitter_melon_with_salted_eggs,Correct
2233,brown_sugar_cake,brown_sugar_cake,Correct
2234,fried_instant_noodles,fried_instant_noodles,Correct
2235,nabeyaki_egg_noodles,nabeyaki_egg_noodles,Correct
2236,bawan,bawan,Correct
2237,egg_pancake_roll,egg_pancake_roll,Correct
2238,beef_noodles,beef_noodles,Correct
2239,stir-fried_pork_intestine_with_ginger,stir-fried_pork_intestine_with_ginger,Correct
2240,beef_noodles,beef_noodles,Correct
2241,braised_pork_over_rice,braised_pork_over_rice,Correct
2242,luwei,three-cup_chicken,Incorrect
2243,sweet_and_sour_pork_ribs,sweet_and_sour_pork_ribs,Correct
2244,stir-fried_calamari_broth,stir-fried_calamari_broth,Correct
2245,stir-fried_calamari_broth,stir-fried_calamari_broth,Correct
2246,bubble_tea,bubble_tea,Correct
2247,iron_egg,iron_egg,Correct
2248,turnip_cake,turnip_cake,Correct
2249,stewed_pig's_knuckles,stewed_pig's_knuckles,Correct
2250,night_market_steak,night_market_steak,Correct
2251,saute_spring_onion_with_beef,saute_spring_onion_with_beef,Correct
2252,cold_noodles,cold_noodles,Correct
2253,pepper_pork_bun,pepper_pork_bun,Correct
2254,three-cup_chicken,three-cup_chicken,Correct
2255,grilled_taiwanese_sausage,grilled_taiwanese_sausage,Correct
2256,sesame_oil_chicken_soup,sesame_oil_chicken_soup,Correct
2257,fried_eel_noodles,fried_eel_noodles,Correct
2258,pork_intestines_fire_pot,pork_intestines_fire_pot,Correct
2259,pig's_blood_soup,pig's_blood_soup,Correct
2260,kung-pao_chicken,kung-pao_chicken,Correct
2261,sanxia_golden_croissants,sanxia_golden_croissants,Correct
2262,tanghulu,tanghulu,Correct
2263,stir-fried_duck_meat_broth,stir-fried_duck_meat_broth,Correct
2264,fried_instant_noodles,fried_instant_noodles,Correct
2265,taro_ball,taro_ball,Correct
2266,stir-fried_loofah_with_clam,stir-fried_loofah_with_clam,Correct
2267,turnip_cake,turnip_cake,Correct
2268,beef_noodles,beef_noodles,Correct
2269,saute_spring_onion_with_beef,saute_spring_onion_with_beef,Correct
2270,nabeyaki_egg_noodles,nabeyaki_egg_noodles,Correct
2271,steamed_taro_cake,steamed_taro_cake,Correct
2272,iron_egg,iron_egg,Correct
2273,scrambled_eggs_with_shrimp,taro_ball,Incorrect
2274,meat_dumpling_in_chili_oil,beef_noodles,Incorrect
2275,fried_instant_noodles,fried_instant_noodles,Correct
2276,bitter_melon_with_salted_eggs,bitter_melon_with_salted_eggs,Correct
2277,cold_noodles,cold_noodles,Correct
2278,roasted_sweet_potato,roasted_sweet_potato,Correct
2279,stir_fried_clams_with_basil,stir_fried_clams_with_basil,Correct
2280,taiwanese_burrito,taiwanese_burrito,Correct
2281,sailfish_stick,sailfish_stick,Correct
2282,taiwanese_burrito,taiwanese_burrito,Correct
2283,stinky_tofu,stinky_tofu,Correct
2284,steamed_taro_cake,caozaiguo,Incorrect
2285,eight_treasure_shaved_ice,eight_treasure_shaved_ice,Correct
2286,steamed_taro_cake,steamed_taro_cake,Correct
2287,pork_intestines_fire_pot,pork_intestines_fire_pot,Correct
2288,preserved_egg_tofu,preserved_egg_tofu,Correct
2289,preserved_egg_tofu,preserved_egg_tofu,Correct
2290,deep-fried_chicken_cutlets,deep-fried_chicken_cutlets,Correct
2291,sanxia_golden_croissants,sanxia_golden_croissants,Correct
2292,steamed_taro_cake,steamed_taro_cake,Correct
2293,beef_noodles,beef_noodles,Correct
2294,sugar_coated_sweet_potato,sugar_coated_sweet_potato,Correct
2295,bubble_tea,eight_treasure_shaved_ice,Incorrect
2296,rice_dumpling,rice_dumpling,Correct
2297,yolk_pastry,yolk_pastry,Correct
2298,tanghulu,tanghulu,Correct
2299,yolk_pastry,yolk_pastry,Correct
2300,sanxia_golden_croissants,sanxia_golden_croissants,Correct
2301,twist_roll,twist_roll,Correct
2302,sishen_soup,sishen_soup,Correct
2303,shrimp_rice,shrimp_rice,Correct
2304,ginger_duck_stew,ginger_duck_stew,Correct
2305,wheel_pie,wheel_pie,Correct
2306,fried_instant_noodles,fried_instant_noodles,Correct
2307,stir-fried_calamari_broth,stir-fried_calamari_broth,Correct
2308,steamed_taro_cake,steamed_taro_cake,Correct
2309,grilled_corn,grilled_corn,Correct
2310,hung_rui_chen_sandwich,hung_rui_chen_sandwich,Correct
2311,coffin_toast,coffin_toast,Correct
2312,steamed_cod_fish_with_crispy_bean,steamed_cod_fish_with_crispy_bean,Correct
2313,deep-fried_chicken_cutlets,deep-fried_chicken_cutlets,Correct
2314,cold_noodles,cold_noodles,Correct
2315,oyster_fritter,oyster_fritter,Correct
2316,cold_noodles,cold_noodles,Correct
2317,taiwanese_sausage_in_rice_bun,taiwanese_sausage_in_rice_bun,Correct
2318,braised_napa_cabbage,braised_napa_cabbage,Correct
2319,pork_intestines_fire_pot,pork_intestines_fire_pot,Correct
2320,coffin_toast,coffin_toast,Correct
2321,steamed_cod_fish_with_crispy_bean,steamed_cod_fish_with_crispy_bean,Correct
2322,nougat,nougat,Correct
2323,mutton_hot_pot,ginger_duck_stew,Incorrect
2324,scrambled_eggs_with_tomatoes,scrambled_eggs_with_tomatoes,Correct
2325,mung_bean_smoothie_milk,mung_bean_smoothie_milk,Correct
2326,stir-fried_duck_meat_broth,stir-fried_duck_meat_broth,Correct
2327,cold_noodles,cold_noodles,Correct
2328,stir-fried_calamari_broth,stir-fried_calamari_broth,Correct
2329,nougat,nougat,Correct
2330,taiwanese_burrito,taiwanese_burrito,Correct
2331,crab_migao,crab_migao,Correct
2332,peanut_brittle,peanut_brittle,Correct
2333,sanxia_golden_croissants,sanxia_golden_croissants,Correct
2334,dried_shredded_squid,dried_shredded_squid,Correct
2335,eight_treasure_shaved_ice,eight_treasure_shaved_ice,Correct
2336,scrambled_eggs_with_shrimp,scrambled_eggs_with_shrimp,Correct
2337,eight_treasure_shaved_ice,eight_treasure_shaved_ice,Correct
2338,sishen_soup,sishen_soup,Correct
2339,sesame_oil_chicken_soup,sesame_oil_chicken_soup,Correct
2340,eight_treasure_shaved_ice,eight_treasure_shaved_ice,Correct
2341,rice_dumpling,rice_dumpling,Correct
2342,iron_egg,iron_egg,Correct
2343,grilled_corn,grilled_corn,Correct
2344,taiwanese_pork_ball_soup,pig's_blood_soup,Incorrect
2345,turnip_cake,potsticker,Incorrect
2346,sweet_and_sour_pork_ribs,sweet_and_sour_pork_ribs,Correct
2347,bitter_melon_with_salted_eggs,bitter_melon_with_salted_eggs,Correct
2348,fried_eel_noodles,fried_eel_noodles,Correct
2349,sun_cake,sun_cake,Correct
2350,sweet_potato_ball,sweet_potato_ball,Correct
2351,tangyuan,tangyuan,Correct
2352,potsticker,potsticker,Correct
2353,grilled_taiwanese_sausage,grilled_taiwanese_sausage,Correct
2354,iron_egg,iron_egg,Correct
2355,grilled_taiwanese_sausage,grilled_taiwanese_sausage,Correct
2356,three-cup_chicken,three-cup_chicken,Correct
2357,fish_head_casserole,fish_head_casserole,Correct
2358,peanut_brittle,peanut_brittle,Correct
2359,shrimp_rice,shrimp_rice,Correct
2360,coffin_toast,coffin_toast,Correct
2361,fried-spanish_mackerel_thick_soup,fried-spanish_mackerel_thick_soup,Correct
2362,deep_fried_pork_rib_and_radish_soup,deep_fried_pork_rib_and_radish_soup,Correct
2363,rice_noodles_with_squid,rice_noodles_with_squid,Correct
2364,kung-pao_chicken,kung-pao_chicken,Correct
2365,ginger_duck_stew,ginger_duck_stew,Correct
2366,fried-spanish_mackerel_thick_soup,fried-spanish_mackerel_thick_soup,Correct
2367,pig's_blood_soup,pig's_blood_soup,Correct
2368,mango_shaved_ice,mango_shaved_ice,Correct
2369,intestine_and_oyster_vermicelli,intestine_and_oyster_vermicelli,Correct
2370,caozaiguo,caozaiguo,Correct
2371,scrambled_eggs_with_tomatoes,scrambled_eggs_with_tomatoes,Correct
2372,hot_sour_soup,hot_sour_soup,Correct
2373,pig's_blood_soup,pig's_blood_soup,Correct
2374,stir-fried_pork_intestine_with_ginger,stir-fried_pork_intestine_with_ginger,Correct
2375,sun_cake,sun_cake,Correct
2376,mochi,twist_roll,Incorrect
2377,turkey_rice,meat_dumpling_in_chili_oil,Incorrect
2378,peanut_brittle,peanut_brittle,Correct
2379,sailfish_stick,sailfish_stick,Correct
2380,stir-fried_duck_meat_broth,stir-fried_duck_meat_broth,Correct
2381,eight_treasure_shaved_ice,eight_treasure_shaved_ice,Correct
2382,salty_fried_chicken_nuggets,salty_fried_chicken_nuggets,Correct
2383,xiaolongbao,xiaolongbao,Correct
2384,braised_napa_cabbage,braised_napa_cabbage,Correct
2385,potsticker,potsticker,Correct
2386,fried_eel_noodles,fried_eel_noodles,Correct
2387,pineapple_cake,pineapple_cake,Correct
2388,pig's_blood_soup,pig's_blood_soup,Correct
2389,sweet_and_sour_pork_ribs,sweet_and_sour_pork_ribs,Correct
2390,beef_noodles,beef_noodles,Correct
2391,intestine_and_oyster_vermicelli,intestine_and_oyster_vermicelli,Correct
2392,sailfish_stick,sailfish_stick,Correct
2393,meat_dumpling_in_chili_oil,meat_dumpling_in_chili_oil,Correct
2394,pepper_pork_bun,rice_dumpling,Incorrect
2395,nougat,nougat,Correct
2396,jelly_of_gravey_and_chicken_feet_skin,jelly_of_gravey_and_chicken_feet_skin,Correct
2397,rice_dumpling,steamed_cod_fish_with_crispy_bean,Incorrect
2398,rice_noodles_with_squid,rice_noodles_with_squid,Correct
2399,stir-fried_pork_intestine_with_ginger,stir-fried_pork_intestine_with_ginger,Correct
2400,steamed_cod_fish_with_crispy_bean,steamed_cod_fish_with_crispy_bean,Correct
2401,sun_cake,sun_cake,Correct
2402,pig's_blood_soup,pig's_blood_soup,Correct
2403,sun_cake,sun_cake,Correct
2404,hot_sour_soup,hot_sour_soup,Correct
2405,taiwanese_burrito,taiwanese_burrito,Correct
2406,sanxia_golden_croissants,sanxia_golden_croissants,Correct
2407,stir-fried_duck_meat_broth,stir-fried_duck_meat_broth,Correct
2408,beef_soup,beef_soup,Correct
2409,sliced_pork_bun,sliced_pork_bun,Correct
2410,chinese_pickled_cucumber,chinese_pickled_cucumber,Correct
2411,chinese_pickled_cucumber,chinese_pickled_cucumber,Correct
2412,taiwanese_pork_ball_soup,taiwanese_pork_ball_soup,Correct
2413,luwei,luwei,Correct
2414,nougat,nougat,Correct
2415,hot_sour_soup,hot_sour_soup,Correct
2416,meat_dumpling_in_chili_oil,meat_dumpling_in_chili_oil,Correct
2417,caozaiguo,caozaiguo,Correct
2418,fried_eel_noodles,fried_eel_noodles,Correct
2419,scallion_pancake,scallion_pancake,Correct
2420,papaya_milk,papaya_milk,Correct
2421,taro_ball,taro_ball,Correct
2422,fried_eel_noodles,fried_eel_noodles,Correct
2423,taiwanese_sausage_in_rice_bun,taiwanese_sausage_in_rice_bun,Correct
2424,papaya_milk,papaya_milk,Correct
2425,shrimp_rice,shrimp_rice,Correct
2426,potsticker,potsticker,Correct
2427,sanxia_golden_croissants,sanxia_golden_croissants,Correct
2428,steamed_taro_cake,steamed_taro_cake,Correct
2429,preserved_egg_tofu,preserved_egg_tofu,Correct
2430,papaya_milk,papaya_milk,Correct
2431,pepper_pork_bun,pepper_pork_bun,Correct
2432,beef_noodles,bawan,Incorrect
2433,egg_pancake_roll,egg_pancake_roll,Correct
2434,intestine_and_oyster_vermicelli,intestine_and_oyster_vermicelli,Correct
2435,pig's_blood_soup,pig's_blood_soup,Correct
2436,jelly_of_gravey_and_chicken_feet_skin,jelly_of_gravey_and_chicken_feet_skin,Correct
2437,beef_noodles,beef_noodles,Correct
2438,tube-shaped_migao,tube-shaped_migao,Correct
2439,taro_ball,taro_ball,Correct
2440,rice_with_soy-stewed_pork,rice_with_soy-stewed_pork,Correct
2441,stir-fried_pork_intestine_with_ginger,meat_dumpling_in_chili_oil,Incorrect
2442,caozaiguo,caozaiguo,Correct
2443,oyster_omelet,oyster_omelet,Correct
2444,night_market_steak,night_market_steak,Correct
2445,fish_head_casserole,fish_head_casserole,Correct
2446,crab_migao,crab_migao,Correct
2447,twist_roll,twist_roll,Correct
2448,rice_noodles_with_squid,rice_noodles_with_squid,Correct
2449,xiaolongbao,xiaolongbao,Correct
2450,wheel_pie,wheel_pie,Correct
2451,braised_napa_cabbage,braised_napa_cabbage,Correct
2452,sliced_pork_bun,sliced_pork_bun,Correct
2453,xiaolongbao,xiaolongbao,Correct
2454,fried_rice_noodles,fried_rice_noodles,Correct
2455,sesame_oil_chicken_soup,sesame_oil_chicken_soup,Correct
2456,tube-shaped_migao,tube-shaped_migao,Correct
2457,brown_sugar_cake,brown_sugar_cake,Correct
2458,hot_sour_soup,hot_sour_soup,Correct
2459,pork_intestines_fire_pot,pork_intestines_fire_pot,Correct
2460,seafood_congee,seafood_congee,Correct
2461,fried_instant_noodles,fried_instant_noodles,Correct
2462,spicy_duck_blood,spicy_duck_blood,Correct
2463,stir-fried_calamari_broth,stir-fried_calamari_broth,Correct
2464,roasted_sweet_potato,roasted_sweet_potato,Correct
2465,stir-fried_loofah_with_clam,stir-fried_loofah_with_clam,Correct
2466,sweet_potato_ball,sweet_potato_ball,Correct
2467,deep_fried_pork_rib_and_radish_soup,deep_fried_pork_rib_and_radish_soup,Correct
2468,mutton_hot_pot,mutton_hot_pot,Correct
2469,sanxia_golden_croissants,sanxia_golden_croissants,Correct
2470,sishen_soup,sishen_soup,Correct
2471,hot_sour_soup,hot_sour_soup,Correct
2472,coffin_toast,coffin_toast,Correct
2473,scrambled_eggs_with_shrimp,scrambled_eggs_with_shrimp,Correct
2474,jerky,jerky,Correct
2475,eight_treasure_shaved_ice,eight_treasure_shaved_ice,Correct
2476,peanut_brittle,peanut_brittle,Correct
2477,mochi,steam-fried_bun,Incorrect
2478,night_market_steak,night_market_steak,Correct
2479,taiwanese_sausage_in_rice_bun,taiwanese_sausage_in_rice_bun,Correct
2480,turnip_cake,turnip_cake,Correct
2481,coffin_toast,coffin_toast,Correct
2482,mutton_hot_pot,ginger_duck_stew,Incorrect
2483,egg_pancake_roll,night_market_steak,Incorrect
2484,sliced_pork_bun,sliced_pork_bun,Correct
2485,sesame_oil_chicken_soup,sesame_oil_chicken_soup,Correct
2486,chinese_pickled_cucumber,chinese_pickled_cucumber,Correct
2487,sesame_oil_chicken_soup,chicken_mushroom_soup,Incorrect
2488,salty_fried_chicken_nuggets,salty_fried_chicken_nuggets,Correct
2489,mango_shaved_ice,mango_shaved_ice,Correct
2490,scrambled_eggs_with_shrimp,scrambled_eggs_with_shrimp,Correct
2491,xiaolongbao,xiaolongbao,Correct
2492,luwei,luwei,Correct
2493,saute_spring_onion_with_beef,saute_spring_onion_with_beef,Correct
2494,potsticker,potsticker,Correct
2495,potsticker,potsticker,Correct
2496,scrambled_eggs_with_shrimp,scrambled_eggs_with_shrimp,Correct
2497,sun_cake,sun_cake,Correct
